frame.number,frame.time_epoch,eth.src,eth.dst,ip.src,ip.dst,ip.proto,frame.len,frame.protocols
"1901","1714740794.091921000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1902","1714740794.091965000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1903","1714740794.091965000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1904","1714740794.091965000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1905","1714740794.091965000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1906","1714740794.092021000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1907","1714740794.092021000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1908","1714740794.092021000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1909","1714740794.092021000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1910","1714740794.092021000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1911","1714740794.092066000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1912","1714740794.092066000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1913","1714740794.092066000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1914","1714740794.092066000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1915","1714740794.092115000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1916","1714740794.092115000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1917","1714740794.092115000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1918","1714740794.092115000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1919","1714740794.092172000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1920","1714740794.092172000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1921","1714740794.092172000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1922","1714740794.092172000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1923","1714740794.092172000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1924","1714740794.092216000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:goose:cotp"
"1925","1714740794.092216000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1926","1714740794.092216000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1927","1714740794.092216000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1928","1714740794.092268000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1929","1714740794.092268000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1930","1714740794.092268000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1931","1714740794.092268000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1932","1714740794.092317000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1933","1714740794.092317000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1934","1714740794.092317000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1935","1714740794.092317000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1936","1714740794.092317000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1937","1714740794.092366000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1938","1714740794.092366000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1939","1714740794.092366000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1940","1714740794.092366000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1941","1714740794.092422000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1942","1714740794.092422000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1943","1714740794.092423000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1944","1714740794.092423000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1945","1714740794.092423000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1946","1714740794.092469000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1947","1714740794.092469000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1948","1714740794.092559000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1949","1714740794.092559000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1950","1714740794.092559000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1951","1714740794.092605000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1952","1714740794.092605000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1953","1714740794.092605000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1954","1714740794.092606000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1955","1714740794.092659000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1956","1714740794.092659000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1957","1714740794.092660000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1958","1714740794.092660000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1959","1714740794.092660000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1960","1714740794.092708000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1961","1714740794.092708000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1962","1714740794.092708000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1963","1714740794.092708000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1964","1714740794.092755000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1965","1714740794.092755000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1966","1714740794.092755000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1967","1714740794.092755000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1968","1714740794.092809000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1969","1714740794.092809000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1970","1714740794.092809000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1971","1714740794.092810000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1972","1714740794.092810000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1973","1714740794.092859000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:goose:cotp"
"1974","1714740794.092859000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1975","1714740794.092919000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1976","1714740794.092919000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1977","1714740794.092919000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1978","1714740794.092919000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","391","eth:ethertype:ip:udp:data"
"1979","1714740794.093714000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"1980","1714740794.320642000","00:d8:61:a6:16:a4","ff:ff:ff:ff:ff:ff",,,,"60","eth:ethertype:arp"
"1981","1714740794.416379000","d8:3a:dd:38:d2:7e","33:33:00:00:00:01",,,,"86","eth:ethertype:ipv6:icmpv6"
"1982","1714740794.460838000","6c:03:09:ac:7d:82","01:80:c2:00:00:00",,,,"119","eth:llc:stp"
"1983","1714740794.476345000","ac:1f:6b:a1:e1:dc","ff:ff:ff:ff:ff:ff","0.0.0.0","255.255.255.255","17","342","eth:ethertype:ip:udp:dhcp"
"1984","1714740794.694711000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","469","eth:ethertype:ip:udp:data"
"1985","1714740794.698420000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","77","eth:ethertype:ip:udp:data"
"1986","1714740794.698506000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"1987","1714740794.724038000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1394","eth:ethertype:ip:udp:data"
"1988","1714740794.724039000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1989","1714740794.724039000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","776","eth:ethertype:ip:udp:data"
"1990","1714740794.724169000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","72","eth:ethertype:ip:udp:data"
"1991","1714740794.724350000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","83","eth:ethertype:ip:udp:data"
"1992","1714740794.725065000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","185","eth:ethertype:ip:udp:data"
"1993","1714740794.728690000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","71","eth:ethertype:ip:udp:data"
"1994","1714740794.728834000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"1995","1714740794.827035000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.16.31.1","17","92","eth:ethertype:ip:udp:dns"
"1996","1714740794.828863000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.16.31.1","172.16.31.14","17","348","eth:ethertype:ip:udp:dns"
"1997","1714740794.831647000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.106","17","1399","eth:ethertype:ip:udp:quic:tls"
"1998","1714740794.833235000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.102","17","1399","eth:ethertype:ip:udp:quic:tls"
"1999","1714740794.842715000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic:tls"
"2000","1714740794.842715000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","657","eth:ethertype:ip:udp:quic"
"2001","1714740794.844282000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.106","17","592","eth:ethertype:ip:udp:quic"
"2002","1714740794.844539000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","1399","eth:ethertype:ip:udp:data"
"2003","1714740794.844544000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.102","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic:tls"
"2004","1714740794.844544000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.102","172.16.31.14","17","657","eth:ethertype:ip:udp:quic"
"2005","1714740794.844570000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","1399","eth:ethertype:ip:udp:data"
"2006","1714740794.844580000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","786","eth:ethertype:ip:udp:data"
"2007","1714740794.845699000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.102","17","155","eth:ethertype:ip:udp:quic"
"2008","1714740794.847600000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","171","eth:ethertype:ip:udp:quic"
"2009","1714740794.848073000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","72","eth:ethertype:ip:udp:quic"
"2010","1714740794.848128000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.106","17","73","eth:ethertype:ip:udp:quic"
"2011","1714740794.848167000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","77","eth:ethertype:ip:udp:data"
"2012","1714740794.848216000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"2013","1714740794.848723000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.102","172.16.31.14","17","171","eth:ethertype:ip:udp:quic"
"2014","1714740794.849314000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","71","eth:ethertype:ip:udp:data"
"2015","1714740794.867955000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.102","17","74","eth:ethertype:ip:udp:quic"
"2016","1714740794.870993000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1395","eth:ethertype:ip:udp:quic"
"2017","1714740794.871179000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2018","1714740794.871179000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2019","1714740794.871179000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2020","1714740794.871202000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.106","17","78","eth:ethertype:ip:udp:quic"
"2021","1714740794.871225000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2022","1714740794.871225000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2023","1714740794.871225000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2024","1714740794.871225000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2025","1714740794.871280000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.106","17","73","eth:ethertype:ip:udp:quic"
"2026","1714740794.871281000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2027","1714740794.871282000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2028","1714740794.871282000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2029","1714740794.871282000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","540","eth:ethertype:ip:udp:quic"
"2030","1714740794.871282000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","424","eth:ethertype:ip:udp:quic"
"2031","1714740794.871328000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1394","eth:ethertype:ip:udp:quic"
"2032","1714740794.871333000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.106","17","73","eth:ethertype:ip:udp:quic"
"2033","1714740794.871509000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2034","1714740794.871509000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2035","1714740794.871509000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2036","1714740794.871562000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2037","1714740794.871562000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2038","1714740794.871562000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2039","1714740794.871562000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2040","1714740794.871649000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.106","17","73","eth:ethertype:ip:udp:quic"
"2041","1714740794.872662000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2042","1714740794.872865000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2043","1714740794.872865000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"2044","1714740794.872865000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.106","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
